Topic_1,Topic_2,Topic_3
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
0.9547642086157149,0.02246825079319384,0.022767540591091293
0.026666146876500794,0.947024798526445,0.02630905459705416
0.946797168338144,0.025920015307874984,0.02728281635398107
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
0.9547642086157149,0.02246825079319384,0.022767540591091293
0.026666146876500794,0.947024798526445,0.02630905459705416
0.946797168338144,0.025920015307874984,0.02728281635398107
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
0.9547642086157149,0.02246825079319384,0.022767540591091293
0.026666146876500794,0.947024798526445,0.02630905459705416
0.946797168338144,0.025920015307874984,0.02728281635398107
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
0.9547642086157149,0.02246825079319384,0.022767540591091293
0.026666146876500794,0.947024798526445,0.02630905459705416
0.946797168338144,0.025920015307874984,0.02728281635398107
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
0.9547642086157149,0.02246825079319384,0.022767540591091293
0.026666146876500794,0.947024798526445,0.02630905459705416
0.946797168338144,0.025920015307874984,0.02728281635398107
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
0.9547642086157149,0.02246825079319384,0.022767540591091293
0.026666146876500794,0.947024798526445,0.02630905459705416
0.946797168338144,0.025920015307874984,0.02728281635398107
0.9530034978574679,0.024029876140179436,0.022966626002352677
0.9560311232194258,0.022493880087468814,0.02147499669310532
0.021157157311110987,0.021578900259762453,0.9572639424291265
0.9475756599199255,0.026558013943315147,0.02586632613675917
0.9476163123337346,0.02651686206005204,0.02586682560621342
0.02705066044127096,0.10636458524632292,0.8665847543124061
0.02310898569062858,0.022531956241531162,0.9543590580678403
0.9547498335316486,0.022727231966035905,0.022522934502315444
0.8192005484094979,0.027226965148187756,0.15357248644231444
